InvoiceNo,InvoiceDate,CustomerID,Quantity,UnitPrice
204939,2022-09-19,10411,6,18.51
204006,2022-03-30,10420,1,66.91
201625,2022-07-27,10157,2,21.95
200890,2022-08-01,10038,4,146.17
206078,2022-11-18,10441,4,68.97
207036,2022-09-23,10097,2,22.24
208923,2022-10-20,10485,8,33.45
203961,2022-07-26,10411,2,48.27
202504,2022-11-29,10439,3,49.0
208806,2022-03-18,10289,4,41.31
203806,2022-10-15,10254,9,61.93
206100,2022-02-16,10196,10,31.14
201719,2022-04-20,10086,1,27.57
206686,2022-07-19,10322,8,27.84
201587,2022-07-29,10010,5,50.87
207000,2022-06-03,10005,7,39.75
209803,2022-01-10,10123,8,38.31
200896,2022-12-19,10330,5,49.28
205558,2022-06-06,10353,8,11.88
208469,2022-09-18,10118,10,38.67
204647,2022-03-18,10294,8,36.94
209828,2022-09-14,10397,9,76.28
202432,2022-05-11,10159,2,15.42
203904,2022-03-08,10303,3,72.14
206837,2022-08-16,10228,1,34.39
201449,2022-06-12,10365,4,42.29
204500,2022-01-15,10216,5,76.55
205454,2022-08-20,10436,1,43.83
209424,2022-07-14,10184,8,40.45
204117,2022-12-15,10015,2,37.38
208869,2022-01-30,10157,1,26.0
202028,2022-12-25,10136,2,32.65
206845,2022-12-04,10261,5,23.16
203758,2022-11-27,10157,9,32.39
205904,2022-11-12,10047,9,10.3
204624,2022-10-23,10324,2,41.04
208848,2022-11-26,10332,2,31.16
200165,2022-08-08,10173,3,27.99
204591,2022-05-27,10130,7,36.96
200589,2022-09-16,10411,3,16.17
204524,2022-10-19,10095,1,86.89
202821,2022-10-26,10115,6,31.46
206509,2022-05-23,10243,3,30.79
207693,2022-08-23,10420,1,20.44
209454,2022-04-25,10292,4,33.51
200071,2022-12-31,10282,1,66.25
203580,2022-03-31,10299,1,55.59
207962,2022-07-27,10283,2,50.77
200268,2022-06-13,10069,10,43.52
209968,2022-03-25,10148,8,27.68
202462,2022-03-18,10011,2,16.04
209460,2022-06-10,10254,2,29.95
201015,2022-01-05,10330,10,29.43
209275,2022-03-19,10360,10,55.95
207984,2022-04-01,10038,8,38.66
200406,2022-03-28,10134,6,74.15
207384,2022-09-27,10200,4,60.26
206049,2022-04-14,10023,3,26.36
206169,2022-12-05,10303,1,13.5
207982,2022-06-24,10346,3,66.21
200985,2022-02-23,10302,9,65.35
204485,2022-07-30,10363,5,16.72
208901,2022-04-05,10396,6,70.43
202618,2022-08-11,10218,5,40.09
206289,2022-01-09,10141,1,35.89
209603,2022-02-22,10104,10,74.25
206928,2022-03-18,10446,1,64.87
205368,2022-07-25,10210,4,45.86
204621,2022-11-12,10473,3,41.96
209677,2022-10-29,10481,8,45.07
207566,2022-11-06,10111,7,27.11
204670,2022-11-26,10104,7,32.22
207658,2022-04-22,10316,8,21.09
201003,2022-12-17,10171,10,28.04
207504,2022-06-14,10460,7,27.57
202466,2022-10-06,10492,10,24.1
201939,2022-01-27,10356,2,35.46
201635,2022-03-11,10496,4,28.16
209890,2022-08-06,10324,6,42.57
208095,2022-12-31,10133,3,14.71
206265,2022-07-08,10376,3,31.29
201895,2022-11-29,10293,6,35.37
206524,2022-11-02,10328,1,28.35
201073,2022-05-04,10127,1,30.38
205184,2022-01-19,10106,5,14.99
202402,2022-09-14,10497,1,39.58
204895,2022-10-23,10092,10,45.78
207331,2022-01-22,10287,8,42.38
209343,2022-02-09,10378,2,55.67
201956,2022-02-07,10393,6,36.63
207023,2022-02-17,10051,10,42.07
203907,2022-07-02,10029,10,35.8
200807,2022-03-16,10462,5,46.7
208378,2022-07-28,10296,10,15.05
204827,2022-07-02,10297,4,21.18
204524,2022-04-17,10214,1,73.22
209499,2022-07-07,10267,3,9.68
202284,2022-09-21,10407,4,30.87
205313,2022-03-27,10257,2,59.51
200757,2022-11-20,10302,2,31.61
204887,2022-11-27,10101,2,27.04
203854,2022-05-17,10405,1,35.33
203558,2022-12-12,10346,10,27.76
209772,2022-12-02,10110,2,33.63
200961,2022-04-05,10420,6,23.53
203847,2022-11-22,10182,3,57.65
206726,2022-09-02,10471,10,67.47
203575,2022-03-31,10313,5,30.98
209067,2022-02-28,10001,1,16.56
202418,2022-01-28,10319,8,25.48
204198,2022-03-13,10438,4,30.2
201001,2022-09-27,10055,9,42.64
205244,2022-01-24,10371,4,20.01
207119,2022-04-22,10424,2,22.54
204066,2022-10-27,10399,3,42.75
202845,2022-02-25,10149,5,52.96
209673,2022-08-11,10431,10,24.27
208849,2022-04-30,10457,6,17.0
205316,2022-06-28,10309,7,171.07
200422,2022-10-15,10137,4,48.99
206715,2022-10-08,10202,7,28.98
204266,2022-07-08,10436,10,51.14
207549,2022-03-07,10313,3,31.12
206316,2022-10-25,10117,7,51.09
202710,2022-09-06,10154,4,35.86
208644,2022-03-17,10425,8,34.66
208069,2022-05-17,10291,9,31.29
201657,2022-06-13,10063,7,16.06
202541,2022-08-21,10244,8,87.27
206763,2022-09-12,10025,8,20.68
203075,2022-10-21,10090,2,16.78
203164,2022-06-19,10075,9,29.77
202053,2022-11-13,10294,6,20.48
208479,2022-06-23,10386,4,32.27
205737,2022-12-11,10391,5,46.71
203217,2022-01-18,10210,10,54.47
201447,2022-03-11,10475,5,49.77
206009,2022-12-04,10418,7,28.42
200607,2022-04-26,10347,9,33.95
204552,2022-03-21,10017,7,40.61
201764,2022-01-15,10128,9,13.75
209417,2022-06-25,10427,4,44.05
209427,2022-09-26,10443,10,15.98
209221,2022-04-29,10364,10,91.85
202671,2022-10-26,10251,4,27.05
206519,2022-07-07,10179,6,30.19
203962,2022-02-26,10182,8,22.54
203177,2022-07-18,10152,9,24.17
203722,2022-01-17,10025,1,103.24
204906,2022-10-15,10455,1,52.99
207263,2022-02-24,10180,8,15.26
205054,2022-09-26,10198,7,70.25
209667,2022-10-30,10344,9,60.14
200808,2022-03-28,10161,3,28.77
209170,2022-11-14,10177,10,38.6
200725,2022-01-29,10285,5,32.87
207701,2022-01-22,10063,3,88.79
201216,2022-11-17,10491,5,22.24
204051,2022-10-12,10150,10,35.62
202197,2022-02-17,10154,1,26.73
202806,2022-01-05,10156,4,16.18
208970,2022-09-07,10370,6,99.07
200972,2022-06-12,10469,2,18.34
205634,2022-07-21,10049,7,36.97
207483,2022-04-11,10455,8,13.87
202123,2022-03-12,10337,1,27.13
208790,2022-06-12,10084,4,40.89
200224,2022-06-22,10361,4,21.93
209032,2022-05-21,10177,5,44.41
201814,2022-05-18,10148,4,28.95
201106,2022-03-07,10118,9,59.15
200124,2022-07-17,10342,7,65.42
203246,2022-11-24,10476,2,24.7
202931,2022-08-16,10063,1,34.41
202971,2022-10-08,10189,9,36.3
202017,2022-06-21,10360,1,45.14
207415,2022-11-12,10049,6,33.35
202415,2022-02-09,10327,2,36.42
203096,2022-01-07,10257,4,29.32
201609,2022-06-23,10224,6,35.08
200717,2022-05-31,10141,5,63.37
203561,2022-07-30,10478,6,45.74
209208,2022-10-29,10215,3,47.02
206782,2022-03-27,10435,5,47.54
201048,2022-09-10,10379,2,30.66
209549,2022-01-21,10440,7,38.84
208307,2022-09-14,10211,3,19.25
207905,2022-02-02,10318,1,62.45
209993,2022-09-17,10032,8,8.24
205578,2022-08-22,10158,8,31.7
201620,2022-01-03,10285,3,58.58
206548,2022-12-13,10305,7,16.74
207381,2022-11-04,10429,9,40.44
204780,2022-08-15,10477,8,23.56
203792,2022-10-11,10286,3,27.54
202941,2022-03-11,10144,2,53.14
205695,2022-11-09,10424,10,36.56
206401,2022-12-30,10019,7,11.98
209169,2022-09-11,10018,7,20.32
206197,2022-05-24,10257,9,53.93
205450,2022-01-24,10078,5,41.45
208975,2022-08-22,10371,4,79.37
208432,2022-11-29,10175,8,76.81
205874,2022-06-24,10498,4,27.91
201553,2022-11-28,10194,4,115.77
201012,2022-11-21,10476,2,33.52
208378,2022-12-23,10113,1,20.46
201881,2022-06-08,10114,4,24.12
206799,2022-12-14,10222,7,10.71
204586,2022-12-14,10166,9,73.96
208622,2022-10-13,10435,9,73.51
208430,2022-01-18,10319,10,19.93
206447,2022-02-13,10132,1,29.55
202345,2022-06-04,10385,5,34.74
200075,2022-12-21,10264,7,20.49
209548,2022-08-19,10413,7,13.77
205877,2022-11-12,10055,10,29.81
206785,2022-08-13,10359,6,28.2
204922,2022-08-05,10131,10,27.27
208090,2022-02-25,10288,4,37.02
202330,2022-01-31,10266,3,67.68
204686,2022-12-23,10458,9,28.46
201902,2022-02-28,10467,10,36.06
204670,2022-12-19,10366,4,47.63
207143,2022-08-23,10162,8,43.69
202059,2022-04-17,10380,1,24.36
200140,2022-07-10,10481,7,34.75
201789,2022-01-18,10087,6,43.54
200016,2022-08-14,10055,1,18.84
200464,2022-06-16,10476,4,62.29
204471,2022-03-12,10288,5,67.75
201827,2022-12-28,10178,8,23.07
208711,2022-02-23,10391,4,36.48
205956,2022-09-02,10349,3,45.66
200089,2022-12-16,10008,2,25.21
204815,2022-03-17,10321,4,42.13
202851,2022-02-04,10313,10,35.93
202843,2022-09-24,10247,4,15.9
209117,2022-11-13,10323,10,41.66
206543,2022-10-27,10472,5,19.1
205901,2022-05-01,10471,7,52.96
200969,2022-11-20,10443,9,23.67
201094,2022-01-25,10255,2,30.55
206124,2022-06-09,10328,5,65.77
207347,2022-03-25,10054,10,42.44
203195,2022-04-24,10249,9,19.3
201404,2022-08-11,10239,3,19.94
206940,2022-06-15,10229,1,24.54
204290,2022-07-10,10067,2,40.34
203982,2022-06-24,10051,6,39.61
205555,2022-01-01,10097,5,21.72
207954,2022-08-17,10092,1,18.47
204713,2022-03-27,10495,1,38.12
203092,2022-03-03,10264,4,30.24
204159,2022-11-16,10418,4,97.38
206308,2022-07-25,10291,6,33.73
207478,2022-04-15,10096,6,82.03
208476,2022-11-14,10088,10,18.45
204933,2022-10-18,10078,6,15.08
204926,2022-09-07,10288,1,18.92
209379,2022-01-13,10120,10,60.01
203969,2022-06-12,10302,9,79.68
202965,2022-02-12,10491,7,22.4
204319,2022-04-21,10400,7,26.3
208975,2022-07-24,10452,7,18.46
207108,2022-09-13,10500,2,13.39
209141,2022-11-03,10165,2,47.43
203939,2022-05-24,10182,6,37.02
200044,2022-05-26,10469,7,33.29
201810,2022-10-28,10398,3,16.44
204566,2022-06-13,10223,4,75.19
209021,2022-06-18,10311,3,25.75
201909,2022-10-25,10432,7,43.24
206364,2022-08-21,10466,7,16.0
202581,2022-09-28,10007,4,30.11
200691,2022-03-01,10330,7,38.31
200931,2022-10-23,10263,5,39.0
207910,2022-08-23,10161,1,35.78
206382,2022-06-14,10151,10,42.4
203406,2022-07-13,10085,4,18.82
208339,2022-08-22,10147,7,36.55
201032,2022-07-02,10112,2,35.05
201311,2022-11-29,10381,2,37.18
208579,2022-08-20,10403,1,34.34
203121,2022-12-27,10036,2,17.52
201873,2022-04-17,10285,10,17.13
209107,2022-08-11,10188,8,10.94
206781,2022-03-21,10082,8,49.84
203748,2022-08-22,10002,8,50.09
200277,2022-07-03,10385,1,50.49
201859,2022-07-04,10303,1,38.61
205929,2022-05-14,10197,10,11.4
206792,2022-08-08,10404,4,19.82
204713,2022-10-15,10011,6,36.06
204675,2022-12-30,10234,8,35.44
201170,2022-07-21,10386,2,29.63
208681,2022-05-26,10195,3,39.82
209374,2022-11-20,10471,6,33.31
205308,2022-05-07,10119,10,35.18
202462,2022-05-15,10396,4,24.06
209822,2022-04-24,10020,2,54.11
200287,2022-09-21,10261,7,26.7
205953,2022-03-05,10293,4,17.02
204282,2022-05-15,10422,8,22.52
201907,2022-02-10,10256,8,27.82
201161,2022-10-23,10222,7,54.43
200129,2022-01-03,10393,10,32.42
206337,2022-07-13,10226,9,30.17
202363,2022-04-20,10053,4,17.74
208151,2022-08-09,10428,7,49.05
205983,2022-01-04,10355,10,23.9
200143,2022-09-01,10500,10,31.5
208207,2022-06-15,10342,1,69.41
207469,2022-01-26,10364,4,42.71
200244,2022-01-17,10280,2,14.67
200926,2022-08-04,10081,9,13.67
203178,2022-04-02,10202,5,32.07
202176,2022-01-31,10158,3,18.06
205002,2022-07-24,10120,4,45.8
200886,2022-07-26,10059,6,33.82
208532,2022-04-17,10494,10,35.97
203398,2022-05-26,10215,1,23.26
208497,2022-04-11,10128,7,79.1
209099,2022-11-14,10224,8,137.18
202654,2022-08-29,10209,7,28.81
207392,2022-09-04,10370,7,39.51
201371,2022-06-12,10115,9,34.77
207135,2022-06-22,10209,4,29.08
200320,2022-02-04,10014,7,21.84
204654,2022-10-11,10009,9,19.25
205300,2022-12-25,10040,5,18.77
206761,2022-12-24,10450,2,40.55
206854,2022-01-21,10237,5,25.54
205505,2022-11-04,10281,4,9.12
209323,2022-06-12,10359,8,41.36
206553,2022-04-07,10201,5,32.49
204042,2022-11-03,10246,9,64.93
209009,2022-12-05,10278,9,39.91
207498,2022-02-24,10235,3,15.81
206636,2022-11-29,10494,10,10.86
207362,2022-05-07,10004,6,23.11
200011,2022-07-12,10154,6,24.23
200194,2022-08-31,10442,4,53.07
202537,2022-12-15,10029,10,32.97
202842,2022-03-29,10109,3,58.37
202229,2022-12-02,10098,1,17.07
203009,2022-08-03,10215,7,53.66
207984,2022-04-02,10293,5,47.49
202077,2022-10-30,10075,10,12.07
207845,2022-08-23,10326,7,64.16
203867,2022-07-03,10146,1,34.7
204873,2022-02-07,10128,8,40.29
208635,2022-05-19,10341,3,21.49
200297,2022-07-14,10042,7,62.65
205856,2022-01-15,10356,3,18.3
209036,2022-09-14,10041,3,50.2
201015,2022-05-15,10422,10,49.91
201384,2022-01-01,10034,9,20.35
209589,2022-02-18,10017,2,89.27
208745,2022-04-06,10165,4,37.18
202350,2022-07-20,10153,6,45.92
201269,2022-01-26,10486,3,15.43
201260,2022-12-09,10378,10,95.48
207701,2022-08-23,10076,10,17.95
208376,2022-12-15,10087,7,55.28
204563,2022-09-01,10117,7,20.14
206897,2022-12-24,10362,5,24.3
205672,2022-11-23,10342,3,49.13
205593,2022-12-17,10469,2,55.36
206155,2022-02-20,10027,4,17.54
205543,2022-03-22,10313,4,57.12
207240,2022-02-05,10287,8,55.84
204683,2022-03-08,10134,8,20.72
201881,2022-05-09,10219,5,73.65
208713,2022-06-04,10168,6,15.98
203809,2022-09-02,10098,8,24.23
205807,2022-04-21,10268,1,42.08
204883,2022-06-17,10237,5,21.61
207206,2022-05-22,10309,4,37.78
204155,2022-12-22,10455,4,37.36
204673,2022-07-16,10394,2,30.16
201409,2022-04-19,10173,10,50.21
209886,2022-03-20,10401,1,29.54
205197,2022-06-10,10410,6,37.18
207452,2022-01-19,10469,7,58.75
208718,2022-05-07,10476,5,49.17
202172,2022-07-24,10190,8,49.06
200279,2022-01-29,10122,9,18.64
203977,2022-07-26,10046,2,43.05
202669,2022-10-07,10064,4,21.34
207825,2022-05-31,10130,9,17.45
209943,2022-08-28,10310,5,31.95
203981,2022-09-23,10363,3,21.07
204769,2022-07-01,10193,6,49.17
205247,2022-04-15,10307,3,49.76
204427,2022-08-24,10181,5,12.79
206135,2022-06-22,10292,3,21.89
205573,2022-06-07,10371,6,15.96
204131,2022-06-21,10282,10,26.28
209900,2022-11-07,10029,5,41.58
207189,2022-06-06,10149,9,29.34
204535,2022-09-15,10267,3,24.66
202776,2022-06-13,10296,6,63.44
209311,2022-05-27,10011,8,10.46
207697,2022-06-03,10164,7,61.46
208386,2022-02-07,10113,6,25.23
200662,2022-05-11,10187,2,31.85
208671,2022-12-24,10295,7,25.44
208044,2022-09-12,10232,8,71.62
204218,2022-07-27,10227,1,17.89
209615,2022-04-05,10310,9,33.31
205060,2022-12-14,10098,4,43.11
205874,2022-11-23,10055,8,14.8
205581,2022-06-20,10111,10,20.91
202014,2022-09-07,10152,7,30.75
203789,2022-07-09,10246,10,21.26
209103,2022-07-18,10406,7,22.03
207148,2022-08-09,10069,2,27.8
207766,2022-01-24,10312,1,45.82
202364,2022-09-01,10289,4,27.9
203629,2022-11-20,10250,2,56.78
205919,2022-05-08,10036,8,20.11
205675,2022-04-03,10239,10,17.71
208872,2022-10-27,10148,7,86.76
206638,2022-05-13,10467,8,23.83
204651,2022-02-24,10227,6,17.19
200609,2022-06-07,10244,1,13.86
207940,2022-01-29,10491,9,56.69
203866,2022-07-30,10337,6,27.92
200371,2022-06-03,10446,10,29.17
206998,2022-10-20,10365,1,30.58
200615,2022-08-10,10491,1,54.95
206911,2022-04-25,10482,8,30.27
206010,2022-06-07,10201,6,106.91
202253,2022-09-16,10154,8,35.41
204942,2022-09-08,10450,8,56.31
200864,2022-05-02,10073,8,49.53
201268,2022-10-26,10201,10,32.52
207454,2022-09-20,10296,7,24.69
208976,2022-02-18,10017,7,39.09
204571,2022-11-25,10129,10,42.74
205229,2022-10-24,10217,4,24.87
202237,2022-12-28,10061,9,35.99
204054,2022-03-18,10427,2,61.44
200935,2022-05-07,10104,9,93.22
206394,2022-07-16,10042,10,50.76
207891,2022-08-09,10025,3,84.05
200325,2022-04-01,10039,2,24.17
209726,2022-01-08,10291,4,47.04
207774,2022-02-01,10131,5,64.67
203861,2022-11-16,10498,2,21.15
201985,2022-09-26,10229,1,25.98
204932,2022-07-10,10108,10,78.96
204603,2022-12-15,10172,5,20.34
202778,2022-06-12,10435,9,16.94
209462,2022-03-02,10478,5,71.09
208832,2022-09-21,10102,10,60.24
207754,2022-10-12,10354,9,41.1
204078,2022-04-05,10012,10,32.37
201367,2022-02-10,10275,6,26.6
204042,2022-05-29,10101,3,38.13
202575,2022-07-23,10044,4,72.96
206754,2022-09-24,10443,4,37.31
201581,2022-01-02,10305,1,97.85
201986,2022-06-27,10445,3,21.14
202240,2022-07-13,10017,3,32.79
203966,2022-12-02,10330,1,27.48
207604,2022-07-15,10057,9,19.25
208320,2022-12-09,10311,1,30.68
205968,2022-09-06,10497,9,40.8
209043,2022-07-31,10303,1,43.04
207493,2022-06-02,10012,2,98.03
204103,2022-06-07,10318,2,41.77
202076,2022-12-28,10080,6,58.85
205231,2022-05-19,10216,7,34.23
202994,2022-08-09,10339,1,76.63
203744,2022-09-30,10264,3,109.86
205594,2022-06-03,10479,2,43.19
207531,2022-09-06,10149,8,20.16
207371,2022-10-06,10081,9,25.17
201644,2022-10-31,10215,2,38.13
203144,2022-10-03,10485,2,41.61
200242,2022-01-02,10374,10,46.96
204085,2022-03-29,10464,9,41.68
207954,2022-10-14,10198,4,33.23
207269,2022-05-10,10200,5,24.09
207130,2022-03-19,10025,9,40.47
206828,2022-09-17,10466,6,83.72
208362,2022-08-29,10089,10,55.14
208844,2022-05-21,10268,9,43.27
206331,2022-08-16,10143,9,55.41
203512,2022-06-12,10059,7,27.51
201499,2022-08-24,10410,10,25.68
202158,2022-05-08,10489,9,22.79
205162,2022-07-19,10365,5,31.1
204039,2022-01-31,10026,5,26.82
202035,2022-05-18,10047,8,60.59
207977,2022-01-21,10288,10,26.11
200857,2022-08-22,10266,4,22.17
203823,2022-07-21,10016,9,87.47
206770,2022-10-06,10199,7,26.43
209241,2022-05-11,10401,7,35.76
200298,2022-05-28,10407,3,41.5
207244,2022-01-29,10282,4,18.76
200923,2022-12-27,10469,7,61.42
204232,2022-11-04,10086,5,45.54
204306,2022-06-11,10250,3,72.18
202799,2022-12-23,10391,1,23.58
206578,2022-12-06,10270,7,34.8
204875,2022-03-02,10335,6,33.77
205326,2022-05-05,10117,10,37.79
206582,2022-03-12,10007,7,16.0
201802,2022-11-22,10137,2,35.0
202657,2022-12-30,10371,4,16.23
203346,2022-08-31,10176,2,39.61
209663,2022-09-06,10328,8,11.42
202949,2022-08-09,10498,7,13.12
200941,2022-01-21,10315,1,49.86
201907,2022-03-23,10215,2,25.19
204837,2022-12-10,10477,2,20.21
208105,2022-01-10,10082,4,62.52
201243,2022-01-12,10223,3,39.01
205696,2022-09-20,10478,1,51.22
201466,2022-05-25,10372,2,30.47
203957,2022-07-11,10423,9,126.45
201966,2022-09-07,10483,1,24.48
200375,2022-04-24,10402,9,79.22
200262,2022-01-26,10443,7,32.11
204362,2022-09-28,10490,2,14.48
206502,2022-02-02,10103,2,42.16
207833,2022-03-03,10273,5,38.76
201893,2022-08-17,10014,5,19.58
208106,2022-10-30,10159,4,20.88
201652,2022-04-05,10152,10,32.71
205540,2022-02-04,10483,10,39.44
203892,2022-07-12,10108,3,9.63
200599,2022-03-17,10188,4,56.07
204815,2022-09-06,10301,10,25.86
201912,2022-03-24,10098,4,17.02
209484,2022-01-25,10131,2,53.01
208792,2022-02-26,10293,5,32.73
208572,2022-02-01,10171,5,60.83
204213,2022-11-15,10424,5,41.22
203637,2022-01-12,10474,10,33.09
209290,2022-11-15,10183,1,30.68
205599,2022-11-29,10471,6,42.16
206448,2022-04-02,10364,2,26.93
208557,2022-01-01,10039,7,21.62
207382,2022-11-22,10015,4,44.92
208982,2022-05-16,10376,5,30.81
203569,2022-07-15,10497,5,33.68
207707,2022-05-13,10004,5,57.09
200746,2022-03-27,10349,2,31.28
208504,2022-10-22,10470,5,33.37
204633,2022-10-06,10409,3,24.54
200920,2022-11-20,10397,4,41.07
209269,2022-06-29,10210,2,39.45
207008,2022-01-04,10161,4,51.96
202381,2022-05-06,10016,9,24.79
203618,2022-06-24,10493,8,26.34
208989,2022-09-08,10426,3,49.21
204443,2022-01-21,10108,1,37.57
200272,2022-04-15,10382,1,21.05
201773,2022-03-07,10450,6,63.64
202547,2022-09-20,10311,3,14.17
203164,2022-02-18,10227,4,49.02
204780,2022-01-16,10170,1,17.59
200946,2022-05-25,10034,8,85.02
200506,2022-12-06,10414,1,15.3
206719,2022-09-07,10251,5,58.92
208435,2022-12-09,10247,6,31.79
208697,2022-12-20,10269,2,27.57
206360,2022-03-16,10141,7,36.33
207657,2022-10-17,10274,7,45.42
203590,2022-10-09,10416,1,21.07
201192,2022-03-07,10096,4,22.02
201464,2022-05-05,10227,4,45.82
200390,2022-11-15,10379,5,14.1
205615,2022-03-28,10039,1,24.73
206106,2022-02-10,10302,1,151.46
208864,2022-07-05,10500,7,20.41
202560,2022-12-20,10029,9,58.79
205867,2022-12-01,10446,1,24.71
201211,2022-09-23,10497,2,42.71
209121,2022-09-28,10477,6,45.93
201539,2022-02-11,10318,6,58.23
209104,2022-04-03,10245,2,29.96
200643,2022-07-04,10236,9,89.52
208693,2022-08-03,10185,4,24.66
208921,2022-01-17,10272,7,37.23
201283,2022-09-22,10440,6,37.44
207680,2022-04-24,10236,3,18.9
207345,2022-10-19,10239,8,28.7
204386,2022-10-19,10377,7,35.9
200919,2022-02-17,10266,9,26.68
202339,2022-11-03,10414,3,112.22
208947,2022-04-07,10409,1,21.77
205930,2022-04-05,10359,2,59.72
205402,2022-11-22,10340,1,50.82
205663,2022-03-15,10389,5,32.89
205275,2022-12-02,10065,10,21.49
200507,2022-03-09,10478,2,22.55
201436,2022-09-03,10177,3,25.56
208750,2022-03-18,10003,8,13.56
207354,2022-07-27,10429,10,20.05
204516,2022-09-11,10142,5,15.78
203622,2022-08-09,10376,4,64.91
204399,2022-09-19,10158,5,45.12
205037,2022-11-27,10498,10,49.06
208111,2022-12-10,10324,6,44.45
203715,2022-09-16,10146,7,36.0
207837,2022-11-04,10446,9,68.74
201301,2022-03-15,10293,1,24.4
207370,2022-05-05,10153,4,34.93
205185,2022-07-07,10432,9,48.11
202155,2022-09-11,10193,5,17.11
206411,2022-11-17,10437,8,155.76
206365,2022-11-04,10494,1,33.59
200692,2022-08-23,10463,4,35.55
201478,2022-09-07,10073,9,62.08
206396,2022-11-28,10399,1,52.33
208448,2022-12-11,10305,1,33.75
200441,2022-03-13,10377,4,35.34
202646,2022-08-23,10344,3,15.61
205209,2022-11-20,10452,7,25.07
206533,2022-06-05,10140,3,42.89
204677,2022-04-25,10187,1,41.34
207211,2022-11-09,10293,10,60.98
209927,2022-08-16,10061,2,31.18
202645,2022-11-18,10485,10,16.55
208210,2022-12-12,10427,4,56.17
209316,2022-09-02,10380,1,67.9
207933,2022-11-02,10198,1,51.89
205476,2022-01-14,10295,8,30.51
207928,2022-01-16,10440,7,55.82
202080,2022-02-11,10319,8,183.91
206089,2022-04-20,10302,4,35.08
207396,2022-10-05,10344,6,17.19
209739,2022-11-20,10011,3,24.7
207797,2022-01-19,10062,8,45.27
200861,2022-03-07,10333,4,14.84
208346,2022-06-16,10226,3,36.04
203494,2022-03-14,10153,4,40.05
200904,2022-11-06,10199,6,71.35
201269,2022-04-22,10052,7,63.76
200404,2022-10-01,10260,7,51.02
209035,2022-03-26,10059,4,11.23
209974,2022-05-19,10072,8,52.48
209756,2022-02-08,10148,7,47.12
201184,2022-04-15,10349,2,37.64
208938,2022-11-20,10063,8,13.94
201725,2022-10-08,10310,9,22.46
208462,2022-05-03,10373,5,18.48
205811,2022-08-06,10243,4,12.09
205606,2022-03-02,10493,4,33.07
203956,2022-04-10,10366,4,22.22
200171,2022-11-03,10330,6,123.06
208465,2022-12-20,10107,4,30.44
202306,2022-07-23,10226,7,63.24
209350,2022-09-15,10313,7,15.11
209898,2022-01-05,10218,5,25.41
209963,2022-07-16,10425,5,34.76
200421,2022-06-29,10241,10,21.03
205540,2022-12-08,10259,8,26.81
209401,2022-05-13,10376,7,29.7
204675,2022-11-20,10262,7,29.46
209082,2022-09-10,10005,6,83.73
206748,2022-09-22,10261,7,40.01
206103,2022-04-03,10054,7,42.09
201473,2022-05-30,10047,10,43.37
203243,2022-05-18,10215,2,44.98
202181,2022-07-27,10177,10,31.77
209641,2022-05-05,10009,2,28.21
203096,2022-08-22,10099,10,36.0
206646,2022-03-02,10020,7,59.05
209782,2022-11-03,10378,10,58.16
205882,2022-09-23,10241,7,29.36
205982,2022-05-14,10061,7,48.61
205798,2022-11-14,10379,5,30.05
209627,2022-04-23,10490,1,33.68
208415,2022-07-10,10419,2,26.13
208411,2022-07-06,10178,9,30.24
209846,2022-11-15,10338,8,64.76
208456,2022-03-30,10062,8,34.68
209145,2022-07-06,10145,10,35.43
204524,2022-11-03,10216,1,16.06
206559,2022-05-12,10003,6,28.37
207620,2022-12-26,10160,9,29.35
202774,2022-05-03,10227,8,21.88
205673,2022-02-17,10486,3,33.48
203124,2022-10-15,10269,4,26.72
208671,2022-06-28,10120,3,34.47
201353,2022-06-29,10381,6,35.19
209081,2022-04-09,10495,9,20.53
203854,2022-11-26,10089,8,27.13
208134,2022-02-03,10329,10,34.42
200924,2022-03-11,10068,4,59.87
202170,2022-06-20,10398,2,37.65
205506,2022-09-29,10357,8,23.78
202395,2022-02-28,10098,8,40.43
208220,2022-06-30,10267,6,77.77
208226,2022-01-19,10105,8,52.37
205515,2022-08-14,10440,9,43.54
202670,2022-04-05,10323,1,47.6
203365,2022-10-24,10123,9,68.03
200588,2022-03-22,10476,2,56.7
203138,2022-06-24,10029,1,43.96
209095,2022-08-10,10137,8,56.5
206663,2022-04-13,10195,8,19.28
204086,2022-02-23,10409,4,15.62
208531,2022-07-02,10226,8,35.82
204270,2022-12-17,10332,7,34.27
206019,2022-11-14,10170,2,25.23
209906,2022-12-21,10009,5,50.05
200556,2022-12-15,10463,10,13.05
208022,2022-11-17,10040,4,25.35
205452,2022-03-09,10025,3,25.99
203567,2022-01-28,10261,1,14.61
203899,2022-10-01,10395,5,69.92
206477,2022-10-09,10443,10,16.78
207500,2022-12-26,10226,8,24.68
201016,2022-11-07,10472,9,52.14
206470,2022-04-29,10124,7,45.74
202062,2022-05-14,10463,1,19.03
209030,2022-05-09,10038,1,46.58
209829,2022-01-08,10328,1,38.28
204321,2022-02-20,10251,2,106.33
203496,2022-12-07,10389,1,40.53
201813,2022-10-08,10176,4,30.86
206256,2022-06-24,10090,10,21.58
209643,2022-07-02,10402,9,22.83
202313,2022-07-11,10454,4,21.91
209706,2022-09-06,10037,4,65.73
201231,2022-08-23,10316,7,33.41
209837,2022-03-24,10176,9,43.93
